Date Of Bite,Breed,Age,Age Groups,Gender,Gender,SpayNeuter,Borough,ZipCode
5/8/2019,Shih Tzu,9,5-10yrs,M,Male,FALSE,Manhattan,10040
5/5/2019,Havanese,12,10-15yrs,M,Male,TRUE,Manhattan,10016
4/26/2019,American Staffordshire Terrier,9,5-10yrs,M,Male,TRUE,Manhattan,
5/11/2019,LARGE MIXED BREED,4,0-5yrs,F,Female,FALSE,Manhattan,10002
5/7/2019,LARGE MIXED BREED,6,5-10yrs,M,Male,FALSE,Manhattan,10065
5/11/2019,UNKNOWN,1,0-5yrs,M,Male,TRUE,Manhattan,10011
5/11/2019,Pug,8,5-10yrs,F,Female,TRUE,Manhattan,
5/11/2019,"Bull Dog, French",1,0-5yrs,F,Female,TRUE,Manhattan,
5/11/2019,Rottweiler,,Unknown,U,Unknown,FALSE,Manhattan,10027
4/27/2019,Bull dog,,Unknown,U,Unknown,FALSE,Manhattan,10012
5/12/2019,MALTESE MIX,6,5-10yrs,F,Female,TRUE,Manhattan,10018
5/15/2019,German Shepherd,6,5-10yrs,M,Male,FALSE,Manhattan,10003
5/16/2019,UNKNOWN,1,0-5yrs,M,Male,FALSE,Manhattan,10029
5/8/2019,Havanese,5,0-5yrs,F,Female,TRUE,Manhattan,10010
5/7/2019,Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,10065
5/18/2019,Pit Bull,4,0-5yrs,F,Female,TRUE,Manhattan,
5/19/2019,UNKNOWN,2,0-5yrs,M,Male,FALSE,Manhattan,10029
5/18/2019,Shiba Inu,5,0-5yrs,F,Female,TRUE,Manhattan,10003
5/17/2019,UNKNOWN,,Unknown,U,Unknown,FALSE,Manhattan,
5/20/2019,"Bull Dog, English",6,5-10yrs,M,Male,TRUE,Manhattan,10009
5/20/2019,German Shepherd,,Unknown,U,Unknown,FALSE,Manhattan,10024
5/18/2019,YORKIE,5,0-5yrs,M,Male,TRUE,Manhattan,
5/20/2019,Chihuahua,,Unknown,U,Unknown,FALSE,Manhattan,10033
5/19/2019,Bull dog,,Unknown,U,Unknown,FALSE,Manhattan,
5/21/2019,BOXER,4,0-5yrs,M,Male,TRUE,Manhattan,
5/18/2019,Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,10023
5/21/2019,MIXED BREED,,Unknown,F,Female,FALSE,Manhattan,10029
5/22/2019,Akita,1,0-5yrs,M,Male,TRUE,Manhattan,10018
5/21/2019,Golden Retriever,9,5-10yrs,M,Male,FALSE,Manhattan,10065
5/22/2019,"Poodle, Standard",14,10-15yrs,M,Male,TRUE,Manhattan,10029
5/22/2019,"Bull Dog, French",2,0-5yrs,F,Female,FALSE,Manhattan,10065
5/22/2019,UNKNOWN,,Unknown,U,Unknown,FALSE,Manhattan,
5/21/2019,Shih Tzu,10,5-10yrs,M,Male,TRUE,Manhattan,
5/23/2019,TEACUP CHI HUA HUA,7,5-10yrs,F,Female,FALSE,Manhattan,10009
5/24/2019,UNKNOWN,,Unknown,U,Unknown,FALSE,Manhattan,
5/26/2019,Shih Tzu,13,10-15yrs,M,Male,TRUE,Manhattan,
5/25/2019,COLLIE,,Unknown,U,Unknown,FALSE,Manhattan,
5/25/2019,UNKNOWN,,Unknown,U,Unknown,FALSE,Manhattan,10011
5/28/2019,UNKNOWN,12,10-15yrs,M,Male,FALSE,Manhattan,10029
5/26/2019,UNKNOWN,,Unknown,U,Unknown,FALSE,Manhattan,10040
5/28/2019,Rhodesian Ridgeback,9,5-10yrs,M,Male,TRUE,Manhattan,10009
5/28/2019,MALTESE MIX,5,0-5yrs,M,Male,FALSE,Manhattan,10065
5/29/2019,Pit Bull,7,5-10yrs,M,Male,TRUE,Manhattan,10128
5/4/2019,UNKNOWN,,Unknown,U,Unknown,FALSE,Manhattan,10038
5/29/2019,UNKNOWN,,Unknown,U,Unknown,FALSE,Manhattan,
5/28/2019,UNKNOWN,,Unknown,U,Unknown,FALSE,Manhattan,
6/3/2019,"Schnauzer, Standard",,Unknown,U,Unknown,FALSE,Manhattan,10019
5/31/2019,Chihuahua,4,0-5yrs,M,Male,FALSE,Manhattan,10027
5/31/2019,MIXED BREED,3,0-5yrs,M,Male,TRUE,Manhattan,
5/26/2019,TERRIER MIX,20,15-20yrs,M,Male,FALSE,Manhattan,10038
6/1/2019,Havanese,6,5-10yrs,M,Male,TRUE,Manhattan,10025
6/3/2019,UNKNOWN,,Unknown,U,Unknown,FALSE,Manhattan,
5/27/2019,Pit Bull,8,5-10yrs,M,Male,FALSE,Manhattan,10035
6/1/2019,CHIHUAHUA / JACK RUSSELL MIX,12,10-15yrs,M,Male,TRUE,Manhattan,10029
6/6/2019,Labrador Retriever,,Unknown,U,Unknown,FALSE,Manhattan,
6/5/2019,UNKNOWN,,Unknown,U,Unknown,FALSE,Manhattan,10023
6/5/2019,Pit Bull,5,0-5yrs,M,Male,TRUE,Manhattan,10039
5/31/2019,Rottweiler,8,5-10yrs,M,Male,FALSE,Manhattan,
5/30/2019,Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,10014
5/28/2019,UNKNOWN,,Unknown,U,Unknown,FALSE,Manhattan,10003
6/5/2019,CHIHUAHUA/TERRIER/SHIBA INU,5,0-5yrs,M,Male,TRUE,Manhattan,10016
6/6/2019,Doberman Pinscher,,Unknown,U,Unknown,FALSE,Manhattan,
6/4/2019,DASCHOUND,,Unknown,U,Unknown,FALSE,Manhattan,
6/3/2019,Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,10033
6/2/2019,Pomeranian,,Unknown,U,Unknown,FALSE,Manhattan,10002
6/4/2019,UNKNOWN,,Unknown,U,Unknown,FALSE,Manhattan,
6/3/2019,Pit Bull,7,5-10yrs,F,Female,TRUE,Manhattan,10002
6/1/2019,UNKNOWN,,Unknown,U,Unknown,FALSE,Manhattan,
6/9/2019,Pit Bull,1,0-5yrs,M,Male,FALSE,Manhattan,10040
6/9/2019,Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,10030
6/8/2019,UNKNOWN,5,0-5yrs,M,Male,FALSE,Manhattan,10025
6/6/2019,UNKNOWN,,Unknown,U,Unknown,FALSE,Manhattan,10069
6/6/2019,UNKNOWN,,Unknown,U,Unknown,FALSE,Manhattan,
6/9/2019,UNKNOWN,1,0-5yrs,M,Male,FALSE,Manhattan,10029
6/11/2019,Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,10026
6/4/2019,CHIHUAHUA MIX,7,5-10yrs,M,Male,TRUE,Manhattan,10065
6/12/2019,UNKNOWN,7,5-10yrs,M,Male,TRUE,Manhattan,
6/9/2019,Shih Tzu,,Unknown,U,Unknown,FALSE,Manhattan,
6/9/2019,UNKNOWN,2,0-5yrs,M,Male,FALSE,Manhattan,10029
6/8/2019,UNKNOWN,1,0-5yrs,M,Male,FALSE,Manhattan,10009
6/7/2019,Maltese,1,0-5yrs,M,Male,FALSE,Manhattan,10039
6/12/2019,Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,
6/12/2019,PITBULL MIX,2,0-5yrs,F,Female,FALSE,Manhattan,
6/8/2019,Pit Bull,,Unknown,F,Female,FALSE,Manhattan,
6/11/2019,UNKNOWN,1,0-5yrs,F,Female,FALSE,Manhattan,10029
6/11/2019,TERRIER/OTHER,,Unknown,F,Female,FALSE,Manhattan,
6/13/2019,"Bull Dog, English",4,0-5yrs,F,Female,TRUE,Manhattan,10075
6/15/2019,UNKNOWN,7,5-10yrs,F,Female,TRUE,Manhattan,
6/8/2019,UNKNOWN,7,5-10yrs,M,Male,TRUE,Manhattan,10035
6/13/2019,Labrador Retriever,,Unknown,U,Unknown,FALSE,Manhattan,
6/11/2019,Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,10027
6/13/2019,Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,10027
6/14/2019,UNKNOWN,2,0-5yrs,M,Male,FALSE,Manhattan,10029
6/13/2019,Cocker Spaniel Crossbreed,8,5-10yrs,M,Male,TRUE,Manhattan,10027
6/11/2019,"Schnauzer, Miniature",11,10-15yrs,M,Male,TRUE,Manhattan,10025
6/16/2019,Labrador Retriever,,Unknown,U,Unknown,FALSE,Manhattan,
6/16/2019,Beagle,,Unknown,U,Unknown,FALSE,Manhattan,
6/18/2019,Labradoodle,2,0-5yrs,F,Female,TRUE,Manhattan,10021
6/18/2019,Beagle Crossbreed,,Unknown,F,Female,TRUE,Manhattan,10010
6/5/2019,TERRIER,,Unknown,U,Unknown,FALSE,Manhattan,10016
6/14/2019,SHEPHERD MIX,3,0-5yrs,F,Female,FALSE,Manhattan,10128
6/19/2019,UNKNOWN,,Unknown,U,Unknown,FALSE,Manhattan,10029
6/16/2019,"Shar-Pei, Chinese",,Unknown,U,Unknown,FALSE,Manhattan,10032
6/17/2019,Greyhound,,Unknown,U,Unknown,FALSE,Manhattan,10030
6/20/2019,BEAGLE AND BLUE HEELER MIX,1,0-5yrs,F,Female,TRUE,Manhattan,10065
6/19/2019,Australian Shepherd,,Unknown,U,Unknown,FALSE,Manhattan,
6/19/2019,UNKNOWN,,Unknown,U,Unknown,FALSE,Manhattan,
6/13/2019,Shiba Inu,4,0-5yrs,M,Male,TRUE,Manhattan,10002
6/18/2019,Pit Bull,3,0-5yrs,M,Male,TRUE,Manhattan,10128
5/15/2019,"Poodle, Miniature",1,0-5yrs,M,Male,TRUE,Manhattan,10009
6/20/2019,Mixed/Other,,Unknown,U,Unknown,FALSE,Manhattan,10027
6/20/2019,Shih Tzu,4,0-5yrs,M,Male,TRUE,Manhattan,10033
6/23/2019,Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,
6/23/2019,Cocker Spaniel,,Unknown,U,Unknown,FALSE,Manhattan,10065
6/22/2019,POODLE MIX,6,5-10yrs,F,Female,TRUE,Manhattan,
6/21/2019,SHEPHERD,,Unknown,U,Unknown,FALSE,Manhattan,10128
5/30/2019,ENGLISH STAFFORDSHIRE BULL TERRIER,2,0-5yrs,M,Male,TRUE,Manhattan,
6/24/2019,Bichon Frise,,Unknown,U,Unknown,FALSE,Manhattan,10024
6/23/2019,SMALL MIXED BREED/TERRIER MIX,2,0-5yrs,M,Male,TRUE,Manhattan,10003
6/23/2019,DACHSHUND,,Unknown,U,Unknown,FALSE,Manhattan,10025
6/1/2019,Yorkshire Terrier,,Unknown,U,Unknown,FALSE,Manhattan,
6/25/2019,Golden Retriever,2,0-5yrs,M,Male,TRUE,Manhattan,10024
6/26/2019,"Schnauzer, Miniature",10,5-10yrs,M,Male,TRUE,Manhattan,
7/26/2018,Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,
6/26/2019,UNKNOWN,4,0-5yrs,M,Male,FALSE,Manhattan,10029
6/27/2019,Chihuahua,10,5-10yrs,F,Female,TRUE,Manhattan,10012
6/26/2019,Shih Tzu,,Unknown,U,Unknown,FALSE,Manhattan,
6/27/2019,POMSKY,1,0-5yrs,M,Male,TRUE,Manhattan,10026
6/28/2019,Yorkshire Terrier,6,5-10yrs,F,Female,TRUE,Manhattan,10002
6/30/2019,Cocker Spaniel,3,0-5yrs,M,Male,TRUE,Manhattan,
6/29/2019,UNKNOWN,,Unknown,U,Unknown,FALSE,Manhattan,
6/29/2019,"Poodle, Standard",17,15-20yrs,M,Male,TRUE,Manhattan,10019
6/28/2019,TERRIER,5,0-5yrs,M,Male,TRUE,Manhattan,10028
6/29/2019,SHEPARD,,Unknown,M,Male,FALSE,Manhattan,
7/1/2019,German Shepherd,9,5-10yrs,M,Male,FALSE,Manhattan,10044
6/27/2019,Yorkshire Terrier,5,0-5yrs,M,Male,FALSE,Manhattan,10018
6/30/2019,Yorkshire Terrier,,Unknown,U,Unknown,FALSE,Manhattan,10038
5/10/2019,"TERRIER, KERRY BLUE",6,5-10yrs,M,Male,TRUE,Manhattan,10022
7/2/2019,UNKNOWN,2,0-5yrs,M,Male,FALSE,Manhattan,10029
7/2/2019,Chihuahua,,Unknown,U,Unknown,FALSE,Manhattan,10002
7/2/2019,UNKNOWN/ROTTWEILER,13,10-15yrs,F,Female,TRUE,Manhattan,
7/1/2019,UNKNOWN,1,0-5yrs,M,Male,FALSE,Manhattan,10009
7/3/2019,UNKNOWN,1,0-5yrs,M,Male,FALSE,Manhattan,10009
6/27/2019,AMERICAN BULLY,3,0-5yrs,F,Female,FALSE,Manhattan,10031
7/4/2019,Pit Bull,8,5-10yrs,M,Male,FALSE,Manhattan,10009
7/5/2019,Pit Bull,7,5-10yrs,F,Female,FALSE,Manhattan,10065
7/3/2019,UNKNOWN,3,0-5yrs,M,Male,FALSE,Manhattan,10002
7/4/2019,"Poodle, Standard",,Unknown,U,Unknown,FALSE,Manhattan,10031
7/5/2019,UNKNOWN,,Unknown,U,Unknown,FALSE,Manhattan,
7/6/2019,American Eskimo,13,10-15yrs,M,Male,TRUE,Manhattan,10024
7/6/2019,UNKNOWN,2,0-5yrs,M,Male,FALSE,Manhattan,10029
7/7/2019,UNKNOWN,,Unknown,U,Unknown,FALSE,Manhattan,
7/5/2019,UNKNOWN,,Unknown,U,Unknown,FALSE,Manhattan,10033
7/6/2019,Pit Bull,,Unknown,M,Male,FALSE,Manhattan,10128
7/4/2019,UNKNOWN,8,5-10yrs,F,Female,FALSE,Manhattan,10029
7/5/2019,"Bull Dog, English",4,0-5yrs,F,Female,TRUE,Manhattan,10012
7/6/2019,UNKNOWN,5,0-5yrs,M,Male,TRUE,Manhattan,10023
7/7/2019,UNKNOWN,5,0-5yrs,M,Male,FALSE,Manhattan,10035
7/8/2019,Rottweiler,,Unknown,U,Unknown,FALSE,Manhattan,10027
7/6/2019,UNKNOWN,,Unknown,U,Unknown,FALSE,Manhattan,10013
7/3/2019,UNKNOWN,,Unknown,U,Unknown,FALSE,Manhattan,10024
7/6/2019,Pit Bull,6,5-10yrs,M,Male,TRUE,Manhattan,10032
7/6/2019,Jack Russ,12,10-15yrs,M,Male,TRUE,Manhattan,
7/9/2019,Shih Tzu,,Unknown,U,Unknown,FALSE,Manhattan,10128
7/10/2019,Miniature Pinscher,,Unknown,U,Unknown,FALSE,Manhattan,
7/10/2019,Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,10019
7/10/2019,Pit Bull,1,0-5yrs,M,Male,TRUE,Manhattan,10035
7/12/2019,Shih Tzu,4,0-5yrs,M,Male,FALSE,Manhattan,10065
6/26/2019,"Poodle, Standard",,Unknown,U,Unknown,FALSE,Manhattan,
7/14/2019,Labrador Retriever,4,0-5yrs,M,Male,TRUE,Manhattan,
7/10/2019,"Mastiff, Bull",2,0-5yrs,M,Male,TRUE,Manhattan,
7/12/2019,UNKNOWN,,Unknown,U,Unknown,FALSE,Manhattan,
6/25/2019,Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,10026
7/13/2019,UNKNOWN,12,10-15yrs,M,Male,FALSE,Manhattan,10128
7/16/2019,Maltese,12,10-15yrs,F,Female,TRUE,Manhattan,
7/7/2019,UNKNOWN,1,0-5yrs,M,Male,FALSE,Manhattan,10017
7/16/2019,Chow Chow,,Unknown,U,Unknown,FALSE,Manhattan,
7/13/2019,AUSTRALIAN CATTLE MIX,6,5-10yrs,M,Male,TRUE,Manhattan,10025
6/29/2019,Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,10002
7/20/2019,UNKNOWN,,Unknown,U,Unknown,FALSE,Manhattan,10282
7/19/2019,UNKNOWN,3,0-5yrs,F,Female,FALSE,Manhattan,10002
7/8/2019,UNKNOWN,,Unknown,U,Unknown,FALSE,Manhattan,
7/19/2019,UNKNOWN,5,0-5yrs,F,Female,FALSE,Manhattan,10029
7/20/2019,UNKNOWN,1,0-5yrs,M,Male,FALSE,Manhattan,10021
7/21/2019,UNKNOWN,8,5-10yrs,M,Male,FALSE,Manhattan,10035
7/22/2019,Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,10029
7/23/2019,UNKNOWN,8,5-10yrs,F,Female,TRUE,Manhattan,
7/23/2019,Boston Terrier,14,10-15yrs,M,Male,TRUE,Manhattan,10065
6/7/2019,UNKNOWN,,Unknown,U,Unknown,FALSE,Manhattan,10040
7/25/2019,Maltese,,Unknown,U,Unknown,FALSE,Manhattan,10040
7/25/2019,Bull dog,,Unknown,U,Unknown,FALSE,Manhattan,10021
7/23/2019,"Poodle, Standard",,Unknown,U,Unknown,FALSE,Manhattan,10009
7/24/2019,Boston Terrier,3,0-5yrs,M,Male,TRUE,Manhattan,10128
7/25/2019,Dachshund Smooth Coat Miniature,4,0-5yrs,F,Female,TRUE,Manhattan,10128
7/28/2019,TERRIER,3,0-5yrs,M,Male,TRUE,Manhattan,10065
7/28/2019,Pit Bull,4,0-5yrs,M,Male,FALSE,Manhattan,10019
7/27/2019,Shih Tzu,4,0-5yrs,M,Male,TRUE,Manhattan,10033
7/25/2019,BEAGLE MIXED,3,0-5yrs,F,Female,TRUE,Manhattan,
7/28/2019,Rhodesian Ridgeback,,Unknown,U,Unknown,FALSE,Manhattan,
7/29/2019,Newfoundland,11,10-15yrs,M,Male,TRUE,Manhattan,10033
6/27/2019,MIXED,,Unknown,U,Unknown,FALSE,Manhattan,10003
7/29/2019,UNKNOWN,6,5-10yrs,M,Male,TRUE,Manhattan,10032
7/29/2019,Chihuahua,,Unknown,U,Unknown,TRUE,Manhattan,10016
7/28/2019,LABRADOR,2,0-5yrs,U,Unknown,FALSE,Manhattan,10011
7/9/2019,Boxer,,Unknown,U,Unknown,FALSE,Manhattan,10012
7/27/2019,UNKNOWN,,Unknown,U,Unknown,FALSE,Manhattan,10019
7/30/2019,Rottweiler,4,0-5yrs,M,Male,FALSE,Manhattan,10031
8/1/2019,Australian Shepherd,6,5-10yrs,M,Male,TRUE,Manhattan,10016
8/3/2019,Mixed/Other,3,0-5yrs,M,Male,FALSE,Manhattan,10029
8/1/2019,Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,10002
8/5/2019,Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,10040
8/4/2019,UNKNOWN,,Unknown,U,Unknown,FALSE,Manhattan,10029
8/4/2019,Labrador Retriever,,Unknown,M,Male,FALSE,Manhattan,10023
8/2/2019,UNKNOWN,,Unknown,U,Unknown,FALSE,Manhattan,
7/31/2019,Golden Retriever,,Unknown,U,Unknown,FALSE,Manhattan,
8/7/2019,American Pit Bull Mix / Pit Bull Mix,7,5-10yrs,M,Male,TRUE,Manhattan,10037
8/5/2019,Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,10029
8/6/2019,UNKNOWN,2,0-5yrs,M,Male,FALSE,Manhattan,10029
8/5/2019,Cocker Spaniel,,Unknown,U,Unknown,FALSE,Manhattan,10009
8/2/2019,TERRIER,,Unknown,U,Unknown,FALSE,Manhattan,10038
8/7/2019,SPANIEL MIX,5,0-5yrs,F,Female,TRUE,Manhattan,10005
8/7/2019,UNKNOWN,,Unknown,U,Unknown,FALSE,Manhattan,10003
7/27/2019,Pit Bull,2,0-5yrs,M,Male,FALSE,Manhattan,10029
8/9/2019,Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,
8/8/2019,Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,10128
8/8/2019,Bichon Frise,6,5-10yrs,M,Male,TRUE,Manhattan,10011
8/8/2019,SHEPARD,1,0-5yrs,M,Male,TRUE,Manhattan,
8/10/2019,"Bull Dog, English",1,0-5yrs,M,Male,TRUE,Manhattan,10001
7/10/2019,BULLDOG,,Unknown,U,Unknown,FALSE,Manhattan,
8/9/2019,"Poodle, Miniature",1,0-5yrs,M,Male,TRUE,Manhattan,10010
8/12/2019,UNKNOWN,,Unknown,U,Unknown,FALSE,Manhattan,
8/9/2019,UNKNOWN,,Unknown,U,Unknown,FALSE,Manhattan,10027
8/10/2019,"Bull Dog, French",3,0-5yrs,M,Male,TRUE,Manhattan,
8/9/2019,Labrador Retriever,,Unknown,U,Unknown,FALSE,Manhattan,10009
8/13/2019,"Poodle, Standard",,Unknown,U,Unknown,FALSE,Manhattan,
8/12/2019,Chihuahua,4,0-5yrs,F,Female,TRUE,Manhattan,10065
8/13/2019,Shih Tzu,,Unknown,U,Unknown,FALSE,Manhattan,
8/15/2019,UNKNOWN,,Unknown,U,Unknown,FALSE,Manhattan,
8/13/2019,TERRIER,,Unknown,U,Unknown,FALSE,Manhattan,10025
8/8/2019,UNKNOWN,,Unknown,U,Unknown,FALSE,Manhattan,
8/11/2019,UNKNOWN,4,0-5yrs,M,Male,FALSE,Manhattan,
8/14/2019,MIX BREED,,Unknown,F,Female,FALSE,Manhattan,10016
8/16/2019,UNKNOWN,,Unknown,U,Unknown,FALSE,Manhattan,
8/14/2019,UNKNOWN,,Unknown,U,Unknown,FALSE,Manhattan,
8/17/2019,UNKNOWN,,Unknown,U,Unknown,FALSE,Manhattan,
8/17/2019,ENGLISH SHEEP DOG,,Unknown,U,Unknown,FALSE,Manhattan,
8/19/2019,HUSKY,,Unknown,U,Unknown,FALSE,Manhattan,
8/19/2019,UNKNOWN,,Unknown,U,Unknown,FALSE,Manhattan,
8/18/2019,Pit Bull,,Unknown,F,Female,TRUE,Manhattan,
8/19/2019,SHIH TZU MIX,8,5-10yrs,F,Female,TRUE,Manhattan,10025
1/14/2019,UNKNOWN,,Unknown,U,Unknown,FALSE,Manhattan,10027
8/18/2019,"Bull Dog, French",6,5-10yrs,M,Male,TRUE,Manhattan,10065
8/17/2019,Pit Bull,2,0-5yrs,F,Female,TRUE,Manhattan,10028
8/20/2019,CORGI MIX,14,10-15yrs,F,Female,TRUE,Manhattan,10065
8/20/2019,MALTESE YORKIE MIX,12,10-15yrs,F,Female,TRUE,Manhattan,10065
8/21/2019,SHEPERD,,Unknown,U,Unknown,FALSE,Manhattan,10002
8/21/2019,Golden Retriever,10,5-10yrs,M,Male,TRUE,Manhattan,10065
8/22/2019,UNKNOWN,,Unknown,U,Unknown,FALSE,Manhattan,10035
8/21/2019,PITBULL/STAFFORDSHIRE TERRIER MIX,7,5-10yrs,F,Female,TRUE,Manhattan,
8/25/2019,UNKNOWN,,Unknown,U,Unknown,FALSE,Manhattan,
8/25/2019,LABRADOR MIX,7,5-10yrs,F,Female,TRUE,Manhattan,
8/23/2019,Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,
8/22/2019,UNKNOWN,1,0-5yrs,M,Male,FALSE,Manhattan,10029
8/22/2019,LABRADOR,,Unknown,U,Unknown,FALSE,Manhattan,10036
8/23/2019,UNKNOWN,8,5-10yrs,M,Male,FALSE,Manhattan,10025
8/21/2019,UNKNOWN,,Unknown,U,Unknown,FALSE,Manhattan,
8/24/2019,POODLE TERRIER,9,5-10yrs,M,Male,TRUE,Manhattan,10280
8/27/2019,Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,
8/24/2019,UNKNOWN,,Unknown,U,Unknown,FALSE,Manhattan,10019
8/8/2019,Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,
8/28/2019,UNKNOWN,,Unknown,U,Unknown,FALSE,Manhattan,
8/23/2019,Pit Bull,3,0-5yrs,M,Male,FALSE,Manhattan,10036
8/29/2019,UNKNOWN,,Unknown,U,Unknown,FALSE,Manhattan,
8/30/2019,UNKNOWN,,Unknown,U,Unknown,FALSE,Manhattan,
8/30/2019,Shih Tzu,,Unknown,U,Unknown,FALSE,Manhattan,10031
8/30/2019,HUSKY,,Unknown,U,Unknown,FALSE,Manhattan,
9/2/2019,"Bull Dog, English",6,5-10yrs,M,Male,FALSE,Manhattan,
9/2/2019,HUSKY,,Unknown,U,Unknown,FALSE,Manhattan,
9/3/2019,UNKNOWN,2,0-5yrs,F,Female,FALSE,Manhattan,10024
9/2/2019,UNKNOWN,,Unknown,U,Unknown,FALSE,Manhattan,
8/31/2019,UNKNOWN,10,5-10yrs,M,Male,FALSE,Manhattan,10024
9/4/2019,MALTIPOO MIX,4,0-5yrs,M,Male,TRUE,Manhattan,10024
8/30/2019,DACHSHUND,,Unknown,U,Unknown,FALSE,Manhattan,10013
8/30/2019,Siberian Husky,3,0-5yrs,M,Male,TRUE,Manhattan,10003
9/1/2019,CORGI,5,0-5yrs,F,Female,TRUE,Manhattan,10019
9/1/2019,UNKNOWN,14,10-15yrs,M,Male,FALSE,Manhattan,10029
9/3/2019,UNKNOWN,,Unknown,U,Unknown,FALSE,Manhattan,
9/1/2019,BEAGLE MIXED,12,10-15yrs,M,Male,TRUE,Manhattan,10019
9/3/2019,Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,
8/31/2019,UNKNOWN,,Unknown,U,Unknown,FALSE,Manhattan,
9/4/2019,DACHSHUND MIX,6,5-10yrs,F,Female,TRUE,Manhattan,10014
9/6/2019,Shih Tzu,,Unknown,M,Male,TRUE,Manhattan,10128
9/4/2019,HUSKY,,Unknown,U,Unknown,FALSE,Manhattan,
8/29/2019,Havanese,3,0-5yrs,M,Male,TRUE,Manhattan,10029
9/6/2019,UNKNOWN,4,0-5yrs,M,Male,FALSE,Manhattan,10030
9/8/2019,Australian Shepherd,9,5-10yrs,M,Male,TRUE,Manhattan,10024
9/7/2019,Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,10035
9/8/2019,UNKNOWN,5,0-5yrs,M,Male,FALSE,Manhattan,10029
9/11/2019,LABRADOR MIX,2,0-5yrs,M,Male,TRUE,Manhattan,10040
9/11/2019,Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,
9/12/2019,TERRIER MIX,1,0-5yrs,M,Male,TRUE,Manhattan,10021
9/11/2019,COONHOUND MIX,6,5-10yrs,M,Male,TRUE,Manhattan,
9/6/2019,Great Pyrenees,3,0-5yrs,M,Male,TRUE,Manhattan,10024
8/20/2019,"Poodle, Miniature",3,0-5yrs,M,Male,FALSE,Manhattan,10003
9/12/2019,Cocker Spaniel,3,0-5yrs,M,Male,TRUE,Manhattan,10002
9/13/2019,Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,
9/15/2019,UNKNOWN,,Unknown,U,Unknown,FALSE,Manhattan,10014
9/16/2019,Havanese,3,0-5yrs,M,Male,FALSE,Manhattan,10029
9/14/2019,German Shepherd,,Unknown,U,Unknown,FALSE,Manhattan,10013
9/14/2019,UNKNOWN,,Unknown,U,Unknown,FALSE,Manhattan,
9/15/2019,UNKNOWN,,Unknown,U,Unknown,FALSE,Manhattan,10004
9/14/2019,UNKNOWN,,Unknown,U,Unknown,FALSE,Manhattan,10016
9/15/2019,AUSTRALIAN LABRADOODLE,1,0-5yrs,M,Male,TRUE,Manhattan,10023
9/16/2019,UNKNOWN,,Unknown,U,Unknown,FALSE,Manhattan,10065
9/16/2019,"Collie, Smooth Coat",4,0-5yrs,M,Male,TRUE,Manhattan,10013
9/19/2019,Maltese,8,5-10yrs,F,Female,TRUE,Manhattan,
9/18/2019,UNKNOWN,,Unknown,U,Unknown,TRUE,Manhattan,
9/10/2019,Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,10009
9/19/2019,Doberman Pinscher,10,5-10yrs,F,Female,FALSE,Manhattan,10026
9/23/2019,Bull dog,,Unknown,M,Male,FALSE,Manhattan,10065
9/16/2019,BASENJI,2,0-5yrs,M,Male,TRUE,Manhattan,10065
9/18/2019,UNKNOWN,10,5-10yrs,M,Male,FALSE,Manhattan,10024
9/21/2019,Pomeranian,5,0-5yrs,F,Female,TRUE,Manhattan,
9/21/2019,UNKNOWN,,Unknown,M,Male,FALSE,Manhattan,10040
9/19/2019,Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,
9/23/2019,Cocker Spaniel,13,10-15yrs,F,Female,TRUE,Manhattan,10025
9/20/2019,Jack Russ,3,0-5yrs,M,Male,TRUE,Manhattan,
9/20/2019,Jack Russ,17,15-20yrs,F,Female,TRUE,Manhattan,10003
9/20/2019,Pit Bull,,Unknown,U,Unknown,FALSE,Manhattan,
